user_id,article_id_BWS,TOP-K_BWS
narodoslawsky-FALTER_20220601_DE1BD7F95E,FALTER_20221116_BE96E2B85C,9
narodoslawsky-FALTER_20220601_DE1BD7F95E,FALTER_20220413_8CAD826DDB,10
narodoslawsky-FALTER_20220601_DE1BD7F95E,FALTER_20221102_D4FD5EB4A6,11
narodoslawsky-FALTER_20220601_DE1BD7F95E,FALTER_20220518_B804602C3C,12
narodoslawsky-FALTER_20220601_DE1BD7F95E,FALTER_20220921_95D62844CB,13
narodoslawsky-FALTER_20220601_DE1BD7F95E,FALTER_20221026_FE82960967,14
narodoslawsky-FALTER_20220601_DE1BD7F95E,FALTER_20220907_E1CBB33DF0,15
nuechtern-FALTER_20220420_E36D89532A,FALTER_20220907_E058ABCBB5,1
nuechtern-FALTER_20220420_E36D89532A,FALTER_20221109_6B8EF9C1FB,2
nuechtern-FALTER_20220420_E36D89532A,FALTER_20220713_1238E421E5,3
nuechtern-FALTER_20220420_E36D89532A,FALTER_20220323_A9D672E0A5,4
nuechtern-FALTER_20220420_E36D89532A,FALTER_20220622_BE171859B4,5
nuechtern-FALTER_20220420_E36D89532A,FALTER_20220330_CE3567D9B8,6
nuechtern-FALTER_20220420_E36D89532A,FALTER_20220420_E0520DDB2B,7
nuechtern-FALTER_20220420_E36D89532A,FALTER_20220112_5123F1A704,8
nuechtern-FALTER_20220420_E36D89532A,FALTER_20220316_B60E08C4C2,9
nuechtern-FALTER_20220420_E36D89532A,FALTER_20221019_9120B4D0D7,10
nuechtern-FALTER_20220420_E36D89532A,FALTER_20220309_1C6B8418BE,11
nuechtern-FALTER_20220420_E36D89532A,FALTER_20220413_272C337CE3,12
nuechtern-FALTER_20220420_E36D89532A,FALTER_20211222_BA9781D05E,13
nuechtern-FALTER_20220420_E36D89532A,FALTER_20220914_94123916ED,14
nuechtern-FALTER_20220420_E36D89532A,FALTER_20220622_3C4302B106,15
nuechtern-FALTER_20220511_E6CA761C28,FALTER_20220209_D2A45298D8,1
nuechtern-FALTER_20220511_E6CA761C28,FALTER_20211222_825B589FCB,2
nuechtern-FALTER_20220511_E6CA761C28,FALTER_20220223_ECB5217761,3
nuechtern-FALTER_20220511_E6CA761C28,FALTER_20220713_D8612F682B,4
nuechtern-FALTER_20220511_E6CA761C28,FALTER_20221109_785B539D38,5
nuechtern-FALTER_20220511_E6CA761C28,FALTER_20220511_69C5FA68D4,6
nuechtern-FALTER_20220511_E6CA761C28,FALTER_20220406_C308FD970B,7
nuechtern-FALTER_20220511_E6CA761C28,FALTER_20220518_F50851D983,8
nuechtern-FALTER_20220511_E6CA761C28,FALTER_20220427_72721C5597,9
nuechtern-FALTER_20220511_E6CA761C28,FALTER_20220824_20CCA77D6B,10
nuechtern-FALTER_20220511_E6CA761C28,FALTER_20220907_EAC44E3722,11
nuechtern-FALTER_20220511_E6CA761C28,FALTER_20221005_9EA606D364,12
nuechtern-FALTER_20220511_E6CA761C28,FALTER_20220323_A229E0EDC3,13
nuechtern-FALTER_20220511_E6CA761C28,FALTER_20220413_272C337CE3,14
nuechtern-FALTER_20220511_E6CA761C28,FALTER_20221116_43D92DB2B6,15
nuechtern-FALTER_20220518_40BE65BC0F,FALTER_20220803_8ACD9FFD49,1
nuechtern-FALTER_20220518_40BE65BC0F,FALTER_20220323_C821350438,2
nuechtern-FALTER_20220518_40BE65BC0F,FALTER_20220223_788A4CE7AA,3
nuechtern-FALTER_20220518_40BE65BC0F,FALTER_20220126_7B2AC42DD5,4
nuechtern-FALTER_20220518_40BE65BC0F,FALTER_20221012_3843457417,5
nuechtern-FALTER_20220518_40BE65BC0F,FALTER_20220518_7FE4FB62A8,6
nuechtern-FALTER_20220518_40BE65BC0F,FALTER_20220727_8D8EBD0DAD,7
nuechtern-FALTER_20220518_40BE65BC0F,FALTER_20220504_1D4E1E874B,8
nuechtern-FALTER_20220518_40BE65BC0F,FALTER_20220209_A2A33B7FC0,9
nuechtern-FALTER_20220518_40BE65BC0F,FALTER_20220727_FCD89FA637,10
nuechtern-FALTER_20220518_40BE65BC0F,FALTER_20220817_845203A9A2,11
nuechtern-FALTER_20220518_40BE65BC0F,FALTER_20211222_A35407C20B,12
nuechtern-FALTER_20220518_40BE65BC0F,FALTER_20220511_97B577DAA6,13
nuechtern-FALTER_20220518_40BE65BC0F,FALTER_20211222_40076C3AB9,14
nuechtern-FALTER_20220518_40BE65BC0F,FALTER_20220420_779068A899,15
nuechtern-FALTER_20220518_96B45CD661,FALTER_20220817_48D18A9ED4,1
nuechtern-FALTER_20220518_96B45CD661,FALTER_20221019_ABF2D5B769,2
nuechtern-FALTER_20220518_96B45CD661,FALTER_20220720_6134887EB6,3
nuechtern-FALTER_20220518_96B45CD661,FALTER_20220427_7C0FE67882,4
nuechtern-FALTER_20220518_96B45CD661,FALTER_20220420_E36D89532A,5
nuechtern-FALTER_20220518_96B45CD661,FALTER_20220119_1F6354D7B6,6
nuechtern-FALTER_20220518_96B45CD661,FALTER_20220309_0CD87C4668,7
nuechtern-FALTER_20220518_96B45CD661,FALTER_20220406_EBB2D91986,8
nuechtern-FALTER_20220518_96B45CD661,FALTER_20220504_BC34714783,9
nuechtern-FALTER_20220518_96B45CD661,FALTER_20220824_9357B492F4,10
nuechtern-FALTER_20220518_96B45CD661,FALTER_20220420_7F81E94822,11
nuechtern-FALTER_20220518_96B45CD661,FALTER_20220119_2B788365FB,12
nuechtern-FALTER_20220518_96B45CD661,FALTER_20220622_A64E9B9B08,13
nuechtern-FALTER_20220518_96B45CD661,FALTER_20220727_1EC5B851D7,14
nuechtern-FALTER_20220518_96B45CD661,FALTER_20221130_3623C3579B,15
nuechtern-FALTER_20220518_9910096646,FALTER_20220928_7DA9A6C471,1
nuechtern-FALTER_20220518_9910096646,FALTER_20221005_F230902738,2
nuechtern-FALTER_20220518_9910096646,FALTER_20220413_272C337CE3,3
nuechtern-FALTER_20220518_9910096646,FALTER_20220309_8BE217BFFD,4
nuechtern-FALTER_20220518_9910096646,FALTER_20220831_2EF77A9942,5
nuechtern-FALTER_20220518_9910096646,FALTER_20211222_E7A625F5A8,6
nuechtern-FALTER_20220518_9910096646,FALTER_20220706_ECEF13684E,7
nuechtern-FALTER_20220518_9910096646,FALTER_20221012_3843457417,8
nuechtern-FALTER_20220518_9910096646,FALTER_20221005_AEB2C76D66,9
nuechtern-FALTER_20220518_9910096646,FALTER_20220921_640D2FA718,10
nuechtern-FALTER_20220518_9910096646,FALTER_20220413_41501B8D61,11
nuechtern-FALTER_20220518_9910096646,FALTER_20220223_4FBC9B8C80,12
nuechtern-FALTER_20220518_9910096646,FALTER_20220112_7AC891FE7E,13
nuechtern-FALTER_20220518_9910096646,FALTER_20220824_9357B492F4,14
nuechtern-FALTER_20220518_9910096646,FALTER_20221116_6FF253827A,15
nuechtern-FALTER_20220518_C2AF7B89DE,FALTER_20211222_825B589FCB,1
nuechtern-FALTER_20220518_C2AF7B89DE,FALTER_20220518_B1F6C572A8,2
nuechtern-FALTER_20220518_C2AF7B89DE,FALTER_20220525_CBA5FCF2F5,3
nuechtern-FALTER_20220518_C2AF7B89DE,FALTER_20221207_E9494FF749,4
nuechtern-FALTER_20220518_C2AF7B89DE,FALTER_20220803_F6FBD645BC,5
nuechtern-FALTER_20220518_C2AF7B89DE,FALTER_20220713_D8612F682B,6
nuechtern-FALTER_20220518_C2AF7B89DE,FALTER_20220316_A159C3BA90,7
nuechtern-FALTER_20220518_C2AF7B89DE,FALTER_20220511_63A4F6D2A6,8
nuechtern-FALTER_20220518_C2AF7B89DE,FALTER_20211222_E7A625F5A8,9
nuechtern-FALTER_20220518_C2AF7B89DE,FALTER_20211222_350451C304,10
nuechtern-FALTER_20220518_C2AF7B89DE,FALTER_20211222_FD8F17EAB4,11
nuechtern-FALTER_20220518_C2AF7B89DE,FALTER_20220518_1B9E34C8DD,12
nuechtern-FALTER_20220518_C2AF7B89DE,FALTER_20221116_0FCB20CC6E,13
nuechtern-FALTER_20220518_C2AF7B89DE,FALTER_20220413_41501B8D61,14
nuechtern-FALTER_20220518_C2AF7B89DE,FALTER_20220119_11AD158F32,15
nuechtern-FALTER_20220525_5276E5B12C,FALTER_20220302_E77A8F4F19,1
nuechtern-FALTER_20220525_5276E5B12C,FALTER_20220622_C498E573D8,2
nuechtern-FALTER_20220525_5276E5B12C,FALTER_20220713_CD238F43BD,3
nuechtern-FALTER_20220525_5276E5B12C,FALTER_20220406_2C2BAA6A71,4
nuechtern-FALTER_20220525_5276E5B12C,FALTER_20211222_825B589FCB,5
nuechtern-FALTER_20220525_5276E5B12C,FALTER_20220209_D2A45298D8,6
nuechtern-FALTER_20220525_5276E5B12C,FALTER_20220706_ECEF13684E,7
nuechtern-FALTER_20220525_5276E5B12C,FALTER_20211222_62A097197C,8
nuechtern-FALTER_20220525_5276E5B12C,FALTER_20220316_2C171D199C,9
nuechtern-FALTER_20220525_5276E5B12C,FALTER_20211215_73A6B01646,10
nuechtern-FALTER_20220525_5276E5B12C,FALTER_20220824_20CCA77D6B,11
nuechtern-FALTER_20220525_5276E5B12C,FALTER_20220202_E026B80A15,12
nuechtern-FALTER_20220525_5276E5B12C,FALTER_20220223_8881BD5C76,13
nuechtern-FALTER_20220525_5276E5B12C,FALTER_20220511_71668B1344,14
nuechtern-FALTER_20220525_5276E5B12C,FALTER_20220413_41501B8D61,15
nuechtern-FALTER_20220601_A6AE0B2BDE,FALTER_20220202_0580914176,1
nuechtern-FALTER_20220601_A6AE0B2BDE,FALTER_20211222_825B589FCB,2
nuechtern-FALTER_20220601_A6AE0B2BDE,FALTER_20220914_BE73D84549,3
nuechtern-FALTER_20220601_A6AE0B2BDE,FALTER_20221012_A3C661A569,4
nuechtern-FALTER_20220601_A6AE0B2BDE,FALTER_20220713_CD238F43BD,5
nuechtern-FALTER_20220601_A6AE0B2BDE,FALTER_20220713_D8612F682B,6
nuechtern-FALTER_20220601_A6AE0B2BDE,FALTER_20220831_94A149ABB7,7
nuechtern-FALTER_20220601_A6AE0B2BDE,FALTER_20211215_342F355253,8
nuechtern-FALTER_20220601_A6AE0B2BDE,FALTER_20221109_6B8EF9C1FB,9
nuechtern-FALTER_20220601_A6AE0B2BDE,FALTER_20220309_C7D1CAC2CC,10
nuechtern-FALTER_20220601_A6AE0B2BDE,FALTER_20220316_2C171D199C,11
nuechtern-FALTER_20220601_A6AE0B2BDE,FALTER_20220309_10752F3064,12
nuechtern-FALTER_20220601_A6AE0B2BDE,FALTER_20220406_B0F9C3BD78,13
nuechtern-FALTER_20220601_A6AE0B2BDE,FALTER_20220824_9357B492F4,14
nuechtern-FALTER_20220601_A6AE0B2BDE,FALTER_20220420_779068A899,15
nuechtern-FALTER_20220608_3849ACB32D,FALTER_20220518_9910096646,1
nuechtern-FALTER_20220608_3849ACB32D,FALTER_20220601_A6AE0B2BDE,2
nuechtern-FALTER_20220608_3849ACB32D,FALTER_20220713_CD238F43BD,3
nuechtern-FALTER_20220608_3849ACB32D,FALTER_20220601_6130F0F538,4
nuechtern-FALTER_20220608_3849ACB32D,FALTER_20220209_D2A45298D8,5
nuechtern-FALTER_20220608_3849ACB32D,FALTER_20220427_B1DE446313,6
nuechtern-FALTER_20220608_3849ACB32D,FALTER_20220713_D8612F682B,7
nuechtern-FALTER_20220608_3849ACB32D,FALTER_20211215_2A088C305E,8
nuechtern-FALTER_20220608_3849ACB32D,FALTER_20221123_7534B3DEA3,9
nuechtern-FALTER_20220608_3849ACB32D,FALTER_20221005_AEB2C76D66,10
nuechtern-FALTER_20220608_3849ACB32D,FALTER_20220727_7BBF96391C,11
nuechtern-FALTER_20220608_3849ACB32D,FALTER_20220413_EDC7023A23,12
nuechtern-FALTER_20220608_3849ACB32D,FALTER_20220223_14BEC15400,13
nuechtern-FALTER_20220608_3849ACB32D,FALTER_20220921_DEA5AF20FF,14
nuechtern-FALTER_20220608_3849ACB32D,FALTER_20220420_779068A899,15
nuechtern-FALTER_20220608_AF8AA0C3F3,FALTER_20220629_5F16FBFAD3,1
nuechtern-FALTER_20220608_AF8AA0C3F3,FALTER_20220427_DED67CAAD1,2
nuechtern-FALTER_20220608_AF8AA0C3F3,FALTER_20211222_2D0FA36FD0,3
nuechtern-FALTER_20220608_AF8AA0C3F3,FALTER_20220817_48D18A9ED4,4
nuechtern-FALTER_20220608_AF8AA0C3F3,FALTER_20220713_1238E421E5,5
nuechtern-FALTER_20220608_AF8AA0C3F3,FALTER_20220316_2C171D199C,6
nuechtern-FALTER_20220608_AF8AA0C3F3,FALTER_20220427_7C0FE67882,7
nuechtern-FALTER_20220608_AF8AA0C3F3,FALTER_20220629_37298F6748,8
nuechtern-FALTER_20220608_AF8AA0C3F3,FALTER_20220309_0CD87C4668,9
nuechtern-FALTER_20220608_AF8AA0C3F3,FALTER_20220504_BC34714783,10
nuechtern-FALTER_20220608_AF8AA0C3F3,FALTER_20220907_E058ABCBB5,11
nuechtern-FALTER_20220608_AF8AA0C3F3,FALTER_20220126_524985AE02,12
nuechtern-FALTER_20220608_AF8AA0C3F3,FALTER_20211215_73A6B01646,13
nuechtern-FALTER_20220608_AF8AA0C3F3,FALTER_20220119_2B788365FB,14
nuechtern-FALTER_20220608_AF8AA0C3F3,FALTER_20220216_7565FEF4B8,15
nuechtern-FALTER_20220608_FB843510E1,FALTER_20220302_E77A8F4F19,1
nuechtern-FALTER_20220608_FB843510E1,FALTER_20220706_ECEF13684E,2
nuechtern-FALTER_20220608_FB843510E1,FALTER_20220706_8CD3003E2A,3
nuechtern-FALTER_20220608_FB843510E1,FALTER_20220921_A77E555C62,4
nuechtern-FALTER_20220608_FB843510E1,FALTER_20220518_40BE65BC0F,5
nuechtern-FALTER_20220608_FB843510E1,FALTER_20220629_57D31F4F87,6
nuechtern-FALTER_20220608_FB843510E1,FALTER_20211222_825B589FCB,7
nuechtern-FALTER_20220608_FB843510E1,FALTER_20220601_A6AE0B2BDE,8
nuechtern-FALTER_20220608_FB843510E1,FALTER_20220914_05E417EAD8,9
nuechtern-FALTER_20220608_FB843510E1,FALTER_20220615_1EF1296218,10
nuechtern-FALTER_20220608_FB843510E1,FALTER_20220330_3F198F5AB8,11
nuechtern-FALTER_20220608_FB843510E1,FALTER_20220601_BB4B50CC12,12
nuechtern-FALTER_20220608_FB843510E1,FALTER_20220810_D7C27825B5,13
nuechtern-FALTER_20220608_FB843510E1,FALTER_20220713_1D6529D565,14
nuechtern-FALTER_20220608_FB843510E1,FALTER_20220309_54EDF6DE99,15
nuechtern-FALTER_20220615_29D11A3933,FALTER_20211222_825B589FCB,1
nuechtern-FALTER_20220615_29D11A3933,FALTER_20221005_AEB2C76D66,2
nuechtern-FALTER_20220615_29D11A3933,FALTER_20220907_EAC44E3722,3
nuechtern-FALTER_20220615_29D11A3933,FALTER_20220209_A2A33B7FC0,4
nuechtern-FALTER_20220615_29D11A3933,FALTER_20220112_40AE2958E6,5
nuechtern-FALTER_20220615_29D11A3933,FALTER_20220824_20CCA77D6B,6
nuechtern-FALTER_20220615_29D11A3933,FALTER_20211222_E7A625F5A8,7
nuechtern-FALTER_20220615_29D11A3933,FALTER_20220406_0B77A65566,8
nuechtern-FALTER_20220615_29D11A3933,FALTER_20220615_1EF1296218,9
nuechtern-FALTER_20220615_29D11A3933,FALTER_20221207_71DD597266,10
nuechtern-FALTER_20220615_29D11A3933,FALTER_20220216_7565FEF4B8,11
nuechtern-FALTER_20220615_29D11A3933,FALTER_20220406_7C4E975FD1,12
nuechtern-FALTER_20220615_29D11A3933,FALTER_20220518_B804602C3C,13
nuechtern-FALTER_20220615_29D11A3933,FALTER_20220302_19351A344E,14
nuechtern-FALTER_20220615_29D11A3933,FALTER_20211222_BA9781D05E,15
nuechtern-FALTER_20220615_D262093847,FALTER_20221026_2F69760D33,1
nuechtern-FALTER_20220615_D262093847,FALTER_20221102_92EEC85C8A,2
nuechtern-FALTER_20220615_D262093847,FALTER_20221026_ADE085F390,3
nuechtern-FALTER_20220615_D262093847,FALTER_20220817_03FEAB2D01,4
nuechtern-FALTER_20220615_D262093847,FALTER_20220608_F70F9ED753,5
nuechtern-FALTER_20220615_D262093847,FALTER_20220629_3529909DD4,6
nuechtern-FALTER_20220615_D262093847,FALTER_20211222_40076C3AB9,7
nuechtern-FALTER_20220615_D262093847,FALTER_20220302_19351A344E,8
nuechtern-FALTER_20220615_D262093847,FALTER_20221109_F5E4953E67,9
nuechtern-FALTER_20220615_D262093847,FALTER_20220413_EDC7023A23,10
nuechtern-FALTER_20220615_D262093847,FALTER_20220112_E00A9069A5,11
nuechtern-FALTER_20220615_D262093847,FALTER_20220608_EB939901FB,12
nuechtern-FALTER_20220615_D262093847,FALTER_20211222_A35407C20B,13
nuechtern-FALTER_20220615_D262093847,FALTER_20221026_792F2C3031,14
nuechtern-FALTER_20220615_D262093847,FALTER_20221102_2F75E76A72,15
omasta-FALTER_20220420_0FFD9860AE,FALTER_20220921_6A2DF05911,1
omasta-FALTER_20220420_0FFD9860AE,FALTER_20221207_98202DDB76,2
omasta-FALTER_20220420_0FFD9860AE,FALTER_20221012_11B6CB24E1,3
omasta-FALTER_20220420_0FFD9860AE,FALTER_20220216_026EC710A6,4
omasta-FALTER_20220420_0FFD9860AE,FALTER_20211222_7E058BC169,5
omasta-FALTER_20220420_0FFD9860AE,FALTER_20220831_FE5F208EE8,6
omasta-FALTER_20220420_0FFD9860AE,FALTER_20221019_1D623D2ADF,7
omasta-FALTER_20220420_0FFD9860AE,FALTER_20220406_61B5C35053,8
omasta-FALTER_20220420_0FFD9860AE,FALTER_20220119_68D414692E,9
omasta-FALTER_20220420_0FFD9860AE,FALTER_20220622_796906B417,10
omasta-FALTER_20220420_0FFD9860AE,FALTER_20220316_268606B7B2,11
omasta-FALTER_20220420_0FFD9860AE,FALTER_20220413_973C2EAB87,12
omasta-FALTER_20220420_0FFD9860AE,FALTER_20220420_A97263E531,13
omasta-FALTER_20220420_0FFD9860AE,FALTER_20220928_FFA1952AD7,14
omasta-FALTER_20220420_0FFD9860AE,FALTER_20221207_BF5D3B9F2B,15
omasta-FALTER_20220420_560848FEEB,FALTER_20220727_ABE58D8343,1
omasta-FALTER_20220420_560848FEEB,FALTER_20221019_0CA617E1B5,2
omasta-FALTER_20220420_560848FEEB,FALTER_20220323_A9D672E0A5,3
omasta-FALTER_20220420_560848FEEB,FALTER_20211222_E7A625F5A8,4
omasta-FALTER_20220420_560848FEEB,FALTER_20211222_40076C3AB9,5
omasta-FALTER_20220420_560848FEEB,FALTER_20220608_EB939901FB,6
omasta-FALTER_20220420_560848FEEB,FALTER_20220518_B804602C3C,7
omasta-FALTER_20220420_560848FEEB,FALTER_20221019_1D623D2ADF,8
omasta-FALTER_20220420_560848FEEB,FALTER_20220727_5B3FE2D544,9
omasta-FALTER_20220420_560848FEEB,FALTER_20220629_37298F6748,10
omasta-FALTER_20220420_560848FEEB,FALTER_20220518_E8A03F213C,11
omasta-FALTER_20220420_560848FEEB,FALTER_20220427_7C0FE67882,12
omasta-FALTER_20220420_560848FEEB,FALTER_20220504_BC34714783,13
omasta-FALTER_20220420_560848FEEB,FALTER_20221102_D4FD5EB4A6,14
omasta-FALTER_20220420_560848FEEB,FALTER_20220831_94A149ABB7,15
omasta-FALTER_20220427_77C8C4C727,FALTER_20220323_A9D672E0A5,1
omasta-FALTER_20220427_77C8C4C727,FALTER_20220601_DF4297C10C,2
omasta-FALTER_20220427_77C8C4C727,FALTER_20220330_CE3567D9B8,3
omasta-FALTER_20220427_77C8C4C727,FALTER_20221019_0CA617E1B5,4
omasta-FALTER_20220427_77C8C4C727,FALTER_20221130_3DA212F514,5
omasta-FALTER_20220427_77C8C4C727,FALTER_20220216_0CFAC71764,6
omasta-FALTER_20220427_77C8C4C727,FALTER_20211222_62A097197C,7
omasta-FALTER_20220427_77C8C4C727,FALTER_20221019_1D623D2ADF,8
omasta-FALTER_20220427_77C8C4C727,FALTER_20221123_B5384806DB,9
omasta-FALTER_20220427_77C8C4C727,FALTER_20220202_E026B80A15,10
omasta-FALTER_20220427_77C8C4C727,FALTER_20220518_D9551C3082,11
omasta-FALTER_20220427_77C8C4C727,FALTER_20220309_D655315C64,12
omasta-FALTER_20220427_77C8C4C727,FALTER_20220907_E058ABCBB5,13
omasta-FALTER_20220427_77C8C4C727,FALTER_20220413_8CAD826DDB,14
omasta-FALTER_20220427_77C8C4C727,FALTER_20220223_4FBC9B8C80,15
omasta-FALTER_20220427_F690049604,FALTER_20220323_A9D672E0A5,1
omasta-FALTER_20220427_F690049604,FALTER_20220406_7C4E975FD1,2
omasta-FALTER_20220427_F690049604,FALTER_20211222_40076C3AB9,3
omasta-FALTER_20220427_F690049604,FALTER_20221130_3DA212F514,4
omasta-FALTER_20220427_F690049604,FALTER_20220223_B005A64336,5
omasta-FALTER_20220427_F690049604,FALTER_20220112_40AE2958E6,6
omasta-FALTER_20220427_F690049604,FALTER_20220817_512C1255EC,7
omasta-FALTER_20220427_F690049604,FALTER_20220126_5FA47BB63A,8
omasta-FALTER_20220427_F690049604,FALTER_20221019_3637407F57,9
omasta-FALTER_20220427_F690049604,FALTER_20220601_76EEAF9C3A,10
omasta-FALTER_20220427_F690049604,FALTER_20220525_ADB5F6032E,11
omasta-FALTER_20220427_F690049604,FALTER_20220601_7BC3AE4477,12
omasta-FALTER_20220427_F690049604,FALTER_20220309_F7DC749A0D,13
omasta-FALTER_20220427_F690049604,FALTER_20221207_71DD597266,14
omasta-FALTER_20220427_F690049604,FALTER_20220629_37B532B565,15
omasta-FALTER_20220504_0A1BF358C6,FALTER_20221005_F230902738,1
omasta-FALTER_20220504_0A1BF358C6,FALTER_20221019_0CA617E1B5,2
omasta-FALTER_20220504_0A1BF358C6,FALTER_20220323_A229E0EDC3,3
omasta-FALTER_20220504_0A1BF358C6,FALTER_20220302_5B02AED7A2,4
omasta-FALTER_20220504_0A1BF358C6,FALTER_20220406_CFF3E4B722,5
omasta-FALTER_20220504_0A1BF358C6,FALTER_20220713_CAAE68A65F,6
omasta-FALTER_20220504_0A1BF358C6,FALTER_20220928_C7F1FD40C8,7
omasta-FALTER_20220504_0A1BF358C6,FALTER_20220309_1C6B8418BE,8
omasta-FALTER_20220504_0A1BF358C6,FALTER_20220302_19351A344E,9
omasta-FALTER_20220504_0A1BF358C6,FALTER_20221130_814740961A,10
omasta-FALTER_20220504_0A1BF358C6,FALTER_20220810_8E36475C03,11
omasta-FALTER_20220504_0A1BF358C6,FALTER_20220330_6E1BE1BF68,12
omasta-FALTER_20220504_0A1BF358C6,FALTER_20220420_03E73B0284,13
omasta-FALTER_20220504_0A1BF358C6,FALTER_20220907_071745C7DD,14
omasta-FALTER_20220504_0A1BF358C6,FALTER_20220518_D9551C3082,15
omasta-FALTER_20220511_461297900C,FALTER_20220209_D2A45298D8,1
omasta-FALTER_20220511_461297900C,FALTER_20220323_A9D672E0A5,2
omasta-FALTER_20220511_461297900C,FALTER_20221012_11B6CB24E1,3
omasta-FALTER_20220511_461297900C,FALTER_20220330_CE3567D9B8,4
omasta-FALTER_20220511_461297900C,FALTER_20220713_D8612F682B,5
omasta-FALTER_20220511_461297900C,FALTER_20220504_21926FB373,6
omasta-FALTER_20220511_461297900C,FALTER_20220511_69C5FA68D4,7
omasta-FALTER_20220511_461297900C,FALTER_20220420_9DC0E52515,8
omasta-FALTER_20220511_461297900C,FALTER_20220511_71668B1344,9
omasta-FALTER_20220511_461297900C,FALTER_20220511_3AA9B1253E,10
omasta-FALTER_20220511_461297900C,FALTER_20220223_ECB5217761,11
omasta-FALTER_20220511_461297900C,FALTER_20220413_3CDF83A3F8,12
omasta-FALTER_20220511_461297900C,FALTER_20220504_E5FD52ABF3,13
omasta-FALTER_20220511_461297900C,FALTER_20220420_597A9B2BD9,14
omasta-FALTER_20220511_461297900C,FALTER_20220413_073F95992E,15
omasta-FALTER_20220511_7F8798A857,FALTER_20220323_A9D672E0A5,1
omasta-FALTER_20220511_7F8798A857,FALTER_20220622_C498E573D8,2
omasta-FALTER_20220511_7F8798A857,FALTER_20220406_2C2BAA6A71,3
omasta-FALTER_20220511_7F8798A857,FALTER_20220727_E1A09C6DCD,4
omasta-FALTER_20220511_7F8798A857,FALTER_20220907_7BC2F1984C,5
omasta-FALTER_20220511_7F8798A857,FALTER_20220427_7C0FE67882,6
omasta-FALTER_20220511_7F8798A857,FALTER_20220223_8881BD5C76,7
omasta-FALTER_20220511_7F8798A857,FALTER_20211222_7E058BC169,8
omasta-FALTER_20220511_7F8798A857,FALTER_20221116_0EFF68E611,9
omasta-FALTER_20220511_7F8798A857,FALTER_20220119_68D414692E,10
omasta-FALTER_20220511_7F8798A857,FALTER_20220126_F8B75E00BD,11
omasta-FALTER_20220511_7F8798A857,FALTER_20220629_F0DB742EBB,12
omasta-FALTER_20220511_7F8798A857,FALTER_20220622_ABD28B2AE4,13
omasta-FALTER_20220511_7F8798A857,FALTER_20220420_779068A899,14
omasta-FALTER_20220511_7F8798A857,FALTER_20211222_A35407C20B,15
omasta-FALTER_20220518_0C8F7F9615,FALTER_20220302_672863FB5A,1
omasta-FALTER_20220518_0C8F7F9615,FALTER_20220302_A898C15939,2
omasta-FALTER_20220518_0C8F7F9615,FALTER_20220323_A229E0EDC3,3
omasta-FALTER_20220518_0C8F7F9615,FALTER_20220323_2D65096906,4
omasta-FALTER_20220518_0C8F7F9615,FALTER_20220302_19351A344E,5
omasta-FALTER_20220518_0C8F7F9615,FALTER_20220518_B804602C3C,6
omasta-FALTER_20220518_0C8F7F9615,FALTER_20220928_E5DF2B1850,7
omasta-FALTER_20220518_0C8F7F9615,FALTER_20220413_EDC7023A23,8
omasta-FALTER_20220518_0C8F7F9615,FALTER_20221102_92EEC85C8A,9
omasta-FALTER_20220518_0C8F7F9615,FALTER_20220216_154FB2A50F,10
omasta-FALTER_20220518_0C8F7F9615,FALTER_20220420_C63F753BEC,11
omasta-FALTER_20220518_0C8F7F9615,FALTER_20220518_D9551C3082,12
omasta-FALTER_20220518_0C8F7F9615,FALTER_20220330_501B548D7A,13
omasta-FALTER_20220518_0C8F7F9615,FALTER_20220309_C7D1CAC2CC,14
omasta-FALTER_20220518_0C8F7F9615,FALTER_20220309_1C6B8418BE,15
omasta-FALTER_20220525_43A6CF7B8E,FALTER_20220112_8BDDA85FB5,1
omasta-FALTER_20220525_43A6CF7B8E,FALTER_20220323_A9D672E0A5,2
omasta-FALTER_20220525_43A6CF7B8E,FALTER_20220406_673CDB22E0,3
omasta-FALTER_20220525_43A6CF7B8E,FALTER_20211222_7E058BC169,4
omasta-FALTER_20220525_43A6CF7B8E,FALTER_20220831_BA901FBA34,5
omasta-FALTER_20220525_43A6CF7B8E,FALTER_20220817_07209852F1,6
omasta-FALTER_20220525_43A6CF7B8E,FALTER_20220316_2C171D199C,7
omasta-FALTER_20220525_43A6CF7B8E,FALTER_20221130_047A3E3939,8
omasta-FALTER_20220525_43A6CF7B8E,FALTER_20220302_13217EEA9C,9
omasta-FALTER_20220525_43A6CF7B8E,FALTER_20220119_2B788365FB,10
omasta-FALTER_20220525_43A6CF7B8E,FALTER_20220601_EB914C06B0,11
omasta-FALTER_20220525_43A6CF7B8E,FALTER_20220518_E8A03F213C,12
omasta-FALTER_20220525_43A6CF7B8E,FALTER_20220330_B0BC0E3F60,13
omasta-FALTER_20220525_43A6CF7B8E,FALTER_20221026_0EDFE61C97,14
omasta-FALTER_20220525_43A6CF7B8E,FALTER_20220302_0E8B61E9D4,15
omasta-FALTER_20220525_79363469CF,FALTER_20220209_DB909D20FD,1
omasta-FALTER_20220525_79363469CF,FALTER_20220323_A9D672E0A5,2
omasta-FALTER_20220525_79363469CF,FALTER_20220525_43A6CF7B8E,3
